סמל ועדה,שם ישוב,סמל ישוב,בזב,מצביעים,פסולים,כשרים,אמת,ג,ודעם,ז,זך,זץ,טב,י,יז,ינ,יף,יק,יר,כ,כן,ל,מחל,נ,נז,ני,נץ,נק,פה,ףז,ץ,ק,קי,קך,קץ,שס,
5,מירב,1282,385,297,0,297,3,3,0,0,0,0,181,0,0,0,0,0,0,0,0,0,84,1,0,0,1,0,18,0,0,1,0,0,0,5,
3,מירון,607,453,297,1,296,1,79,0,0,0,0,92,0,0,0,0,0,0,0,0,0,46,1,5,0,0,0,13,0,0,0,0,0,0,59,
13,מישר,731,474,382,0,382,40,0,6,2,0,0,4,0,0,0,0,0,0,0,1,10,63,0,0,0,0,0,253,0,0,0,0,0,0,3,
18,מיתר,1268,7161,5320,15,5305,457,19,54,1,0,0,557,0,1,1,0,0,0,0,0,160,1699,1,0,0,23,1,2265,0,0,0,0,1,0,65,
5,מכורה,3614,135,96,1,95,5,1,0,0,0,0,4,0,0,0,0,0,0,0,0,8,40,0,0,0,0,0,37,0,0,0,0,0,0,0,
18,מכחול,1343,430,248,4,244,12,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,2,0,0,2,2,
10,מכמורת,382,1045,694,4,690,129,0,6,2,0,0,11,0,0,0,0,0,1,0,0,13,51,1,0,0,0,0,473,0,0,0,0,0,0,3,
6,מכמנים,1202,370,270,0,270,54,0,2,1,0,0,8,0,0,0,0,0,0,0,0,7,32,2,0,0,0,0,164,0,0,0,0,0,0,0,
5,מלאה,164,276,234,2,232,6,1,0,0,0,0,8,0,0,0,0,0,0,0,0,1,163,0,0,0,2,0,22,0,0,0,0,0,0,29,
18,מלילות,2044,275,219,0,219,4,4,0,0,0,0,13,0,0,0,0,0,0,0,0,4,152,0,0,0,5,0,9,0,0,0,0,0,0,28,
3,מלכיה,596,427,257,0,257,82,0,2,0,0,0,8,0,0,0,0,0,0,0,0,3,14,1,0,0,0,0,144,0,0,0,0,0,0,3,
17,מנוחה,2030,427,342,0,342,5,3,0,0,0,0,22,0,0,0,0,0,0,0,0,0,233,0,0,0,7,0,29,0,0,0,0,0,0,43,
6,מנוף,1174,654,460,0,460,101,1,1,0,0,0,5,0,0,0,0,0,0,0,0,15,21,0,0,0,0,0,316,0,0,0,0,0,0,0,
6,מנות,1205,350,265,0,265,20,0,0,0,0,0,12,0,0,0,0,0,0,0,0,4,156,0,0,0,1,0,59,0,0,0,0,0,0,13,
4,מנחמיה,48,927,603,3,600,31,20,0,2,0,0,19,0,0,0,0,0,0,0,0,17,312,0,0,0,7,0,164,1,0,0,0,0,5,22,
3,מנרה,347,212,142,1,141,46,0,1,0,0,0,1,0,0,0,0,0,0,0,1,7,4,0,0,0,0,0,80,0,0,1,0,0,0,0,
5,מנשית זבדה,994,852,593,1,592,46,0,517,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,23,0,1,0,0,0,3,0,
4,מסד,1258,370,266,0,266,73,2,0,1,0,0,11,0,0,0,0,0,0,0,0,3,30,0,0,0,4,0,141,0,0,1,0,0,0,0,
4,מסדה,263,271,172,0,172,39,0,4,0,0,0,2,0,0,0,0,0,0,0,0,5,15,0,0,0,0,0,105,0,0,0,0,0,0,2,
5,מסילות,298,430,278,0,278,79,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,12,0,0,0,0,0,176,0,0,0,0,0,0,0,
2,מסילת ציון,742,696,560,1,559,90,4,5,0,0,0,23,0,0,0,0,0,0,0,0,8,122,0,0,0,2,0,282,0,0,0,1,0,0,22,
18,מסלול,748,498,372,1,371,18,5,0,1,0,0,22,0,0,0,0,0,0,0,0,10,180,0,0,0,4,0,104,0,0,0,0,0,0,27,
3,מסעדה,4203,354,79,1,78,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,0,46,0,0,0,0,0,0,2,
18,מסעודין אלעזאזמה,939,7394,4424,34,4390,4,0,4326,1,1,0,0,0,0,1,0,0,0,0,2,1,5,1,0,0,3,3,26,2,0,3,3,1,4,3,
10,מעברות,197,744,564,0,564,249,2,6,0,0,0,5,0,0,0,0,0,0,0,0,2,21,0,0,0,0,0,278,0,0,0,0,0,0,1,
18,מעגלים,1082,1058,862,4,858,8,33,0,1,0,0,153,0,0,0,0,0,0,0,0,3,505,0,0,0,6,0,16,0,0,0,0,0,0,133,
4,מעגן,678,328,219,1,218,29,0,0,0,0,0,5,0,0,0,0,0,0,0,0,14,29,0,0,0,0,0,139,0,0,0,0,0,0,2,
9,מעגן מיכאל,694,1702,1116,1,1115,363,0,9,2,0,0,15,0,0,0,0,0,0,0,0,24,34,2,0,0,3,0,658,1,0,0,0,0,0,4,
5,מעוז חיים,272,487,300,0,300,65,0,3,0,0,0,4,0,0,0,0,0,0,0,0,2,26,0,0,0,1,0,199,0,0,0,0,0,0,0,
18,מעון,3657,301,215,0,215,0,9,0,0,0,0,159,0,0,0,0,0,0,0,0,1,31,0,0,0,14,0,1,0,0,0,0,0,0,0,
6,מעונה,570,652,465,3,462,25,1,0,1,0,0,17,0,0,0,0,0,0,0,0,11,244,0,0,0,0,0,148,1,0,0,0,0,0,14,
99,מעטפות חיצוניות,9999,0,330209,2507,327702,24137,13387,18077,623,18,0,27357,21,57,36,11,27,25,59,58,12815,107049,266,66,37,1702,46,97828,441,55,79,27,47,87,23264,
6,מעיליא,518,2552,1831,4,1827,89,1,1587,0,0,0,0,0,0,0,0,0,0,0,2,44,9,1,0,0,1,1,77,0,1,1,0,0,0,13,
3,מעין ברוך,416,479,336,2,334,78,0,2,0,0,0,4,0,0,0,0,0,0,0,0,14,51,0,0,0,0,0,185,0,0,0,0,0,0,0,
9,מעין צבי,290,668,481,3,478,116,2,2,1,0,0,5,0,0,0,0,0,0,0,0,8,42,1,0,0,0,0,299,0,0,0,0,0,0,2,
2,מעלה אדומים,3616,28027,19967,93,19874,316,355,13,13,1,0,2329,1,0,0,0,7,1,8,1,1151,11789,24,5,0,173,2,2181,5,0,3,1,2,7,1486,
5,מעלה אפרים,3608,1108,590,1,589,15,37,2,3,0,0,97,0,0,0,0,0,0,0,0,43,292,0,0,0,7,0,81,0,0,0,0,0,0,12,
5,מעלה גלבוע,1127,360,290,0,290,26,3,1,1,0,0,126,0,0,0,0,0,0,0,0,1,43,0,0,0,0,0,86,1,0,0,0,0,0,2,
4,מעלה גמלא,4008,398,295,2,293,38,0,1,1,0,0,13,0,0,0,0,0,0,0,0,6,39,0,0,0,0,0,192,0,2,0,0,0,0,1,
2,מעלה החמישה,286,592,413,0,413,123,0,3,1,0,0,9,0,0,0,0,0,0,1,1,4,21,2,0,0,0,0,247,1,0,0,0,0,0,0,
2,מעלה לבונה,3752,431,339,1,338,0,25,0,0,0,0,188,0,0,0,0,0,0,0,0,2,85,0,0,0,24,0,1,0,0,0,0,0,0,13,
2,מעלה מכמש,3651,955,748,1,747,0,19,0,0,0,0,415,0,0,0,0,0,0,0,0,1,236,2,0,0,24,0,11,0,0,0,0,0,2,37,
9,מעלה עירון,1327,9896,6068,26,6042,20,0,5951,0,0,0,3,0,1,7,1,1,1,3,1,0,10,0,2,0,2,6,13,0,1,8,2,1,0,8,
2,מעלה עמוס,3653,364,279,0,279,1,151,0,0,0,0,58,0,0,0,0,0,0,0,0,0,28,0,0,0,8,0,2,0,0,0,0,0,0,31,
19,מעלה שומרון,3637,572,432,1,431,4,9,0,1,0,0,128,0,0,0,0,0,0,0,0,14,217,1,0,0,7,0,36,0,0,0,0,0,0,14,
6,מעלותתרשיחא,1063,18341,11674,80,11594,265,143,2755,10,0,0,570,2,0,1,2,5,0,2,2,2142,3768,5,0,2,35,1,1203,2,2,3,0,1,4,669,
9,מענית,344,552,447,0,447,160,0,12,0,0,0,4,0,0,0,0,0,0,0,0,6,29,0,0,0,1,0,234,1,0,0,0,0,0,0,
11,מעש,230,686,532,1,531,43,3,1,2,0,0,21,0,0,0,0,0,0,0,0,13,116,0,0,0,2,0,322,0,0,0,0,0,0,8,
17,מפלסים,668,677,481,1,480,109,0,4,0,0,0,18,0,0,0,0,0,0,0,1,14,44,0,0,0,0,0,289,0,0,0,0,0,0,1,
18,מצדות יהודה,3745,329,253,1,252,3,6,0,0,0,0,191,0,0,0,0,0,0,0,0,2,35,0,0,0,3,0,4,0,0,0,0,0,0,8,
6,מצובה,325,845,576,1,575,63,1,4,1,0,0,15,0,0,0,0,0,0,0,0,13,133,0,0,0,1,0,336,0,0,1,0,0,0,7,
12,מצליח,757,978,744,2,742,24,2,0,4,0,0,23,0,0,1,0,0,0,0,0,19,438,0,0,0,5,0,184,1,0,0,0,0,0,41,
4,מצפה,58,130,92,0,92,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,26,1,0,0,0,0,49,0,0,0,0,0,0,0,
6,מצפה אביב,1222,730,546,0,546,88,1,7,1,0,0,25,0,0,0,0,0,0,0,0,7,66,0,0,0,0,0,345,0,0,0,0,0,0,6,
9,מצפה אילן,1370,229,204,0,204,0,2,0,0,0,0,147,0,0,0,0,0,0,0,0,0,40,0,0,0,2,0,12,1,0,0,0,0,0,0,
2,מצפה יריחו,3576,1317,1045,2,1043,6,51,0,1,0,0,539,0,0,0,0,0,0,0,0,1,318,1,0,0,58,0,3,1,0,0,0,0,1,63,
4,מצפה נטופה,1190,637,471,2,469,11,4,1,3,0,0,291,0,0,0,0,0,0,0,0,3,95,1,0,0,5,0,49,0,0,0,0,0,0,6,
18,מצפה רמון,99,3688,2131,21,2110,281,140,48,3,0,0,203,0,0,1,0,1,0,0,0,204,789,5,0,0,14,0,349,0,1,1,1,3,2,64,
2,מצפה שלם,3610,251,187,1,186,29,1,0,0,0,0,41,0,0,0,0,0,0,0,0,4,39,0,0,0,1,0,71,0,0,0,0,0,0,0,
9,מצר,648,430,299,0,299,158,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,129,0,0,0,0,0,0,0,
16,מקווה ישראל,22,151,104,0,104,10,0,1,0,0,0,6,0,0,0,0,0,0,0,0,1,30,1,0,0,0,0,54,0,0,0,0,0,0,1,
3,מרגליות,843,342,196,0,196,32,4,1,0,0,0,4,0,0,0,0,0,0,0,0,3,95,0,1,0,3,0,43,0,0,0,0,0,0,10,
3,מרום גולן,4101,576,406,1,405,54,0,1,0,0,0,6,0,0,0,0,0,0,0,0,9,51,0,0,0,1,0,282,1,0,0,0,0,0,0,
18,מרחב עם,1340,202,177,1,176,2,5,0,0,0,0,113,0,0,0,0,0,0,0,0,1,35,0,0,0,4,0,8,0,0,0,0,0,0,8,
5,מרחביה מושב,97,572,434,0,434,42,6,4,1,0,0,11,0,0,0,0,0,0,0,0,12,91,0,0,0,0,0,260,1,0,0,0,0,0,6,
5,מרחביה קיבוץ,66,918,662,4,658,114,0,3,0,0,0,20,1,0,0,0,0,0,1,1,41,171,1,0,0,1,0,301,0,0,0,0,0,0,3,
17,מרכז שפירא,1098,1429,1152,1,1151,7,32,0,2,0,0,591,0,0,0,0,0,0,0,0,1,346,1,1,0,5,0,47,2,0,0,0,0,0,116,
18,משאבי שדה,421,466,296,0,296,100,1,2,0,0,0,7,0,0,0,0,0,0,0,0,18,13,1,0,0,0,0,150,2,1,0,0,0,0,1,
13,משגב דב,765,500,392,0,392,44,0,1,0,0,0,8,0,0,0,0,0,0,0,0,6,92,0,0,0,1,0,240,0,0,0,0,0,0,0,
3,משגב עם,378,259,169,1,168,59,0,1,0,0,0,2,0,0,0,0,0,0,0,0,11,8,0,0,0,0,0,87,0,0,0,0,0,0,0,
5,משהד,520,5592,3790,17,3773,16,0,3697,0,1,0,0,0,0,0,0,0,0,0,1,1,26,1,0,0,0,0,17,0,0,1,2,1,4,5,
5,משואה,3605,155,105,0,105,3,0,0,0,0,0,21,0,0,0,0,0,0,0,0,4,41,0,0,0,0,0,36,0,0,0,0,0,0,0,
17,משואות יצחק,620,463,385,2,383,7,4,1,1,0,0,262,0,0,0,0,0,0,0,0,3,51,0,0,0,0,0,54,0,0,0,0,0,0,0,
5,משכיות,3785,172,125,0,125,1,8,0,0,0,0,63,0,0,0,0,0,0,0,0,0,35,0,0,0,1,0,6,0,0,0,0,0,0,11,
12,משמר איילון,670,396,308,0,308,30,0,0,0,0,0,12,0,0,0,0,0,1,0,1,14,86,0,0,0,0,0,157,0,0,0,0,0,0,7,
12,משמר דוד,563,516,440,1,439,59,0,4,1,0,0,12,0,0,0,0,0,0,0,0,25,69,0,0,0,1,0,267,0,0,0,0,0,0,1,
3,משמר הירדן,732,539,410,0,410,31,4,0,4,0,0,15,0,0,0,0,0,0,0,0,10,214,0,1,0,6,0,114,0,0,0,0,0,0,11,
18,משמר הנגב,395,794,532,1,531,161,0,0,0,0,0,13,0,0,0,0,0,0,0,0,15,59,0,0,0,2,1,279,0,0,0,0,1,0,0,
5,משמר העמק,130,951,715,0,715,322,1,4,0,0,0,4,0,0,0,0,0,0,0,0,3,17,0,0,0,0,0,364,0,0,0,0,0,0,0,
12,משמר השבעה,729,708,527,2,525,41,4,1,1,0,0,5,0,0,0,0,0,0,0,0,17,180,0,0,0,0,0,273,0,0,0,0,1,0,2,
10,משמר השרון,194,515,349,0,349,96,1,3,0,0,0,4,0,0,0,0,0,0,0,0,4,18,0,0,0,1,0,221,0,0,0,0,0,0,1,
9,משמרות,213,605,494,0,494,98,0,2,1,0,0,11,0,0,0,0,0,0,0,0,9,35,0,0,0,0,0,337,0,0,0,0,0,0,1,
10,משמרת,425,659,524,1,523,65,3,1,1,0,0,8,0,0,0,0,0,0,0,1,13,48,0,0,0,2,0,381,0,0,0,0,0,0,0,
17,משען,791,709,569,2,567,14,9,0,1,0,0,42,0,0,0,0,0,0,0,0,10,370,0,0,0,2,0,61,0,0,0,0,0,0,58,
19,מתן,1315,2562,1936,5,1931,249,2,1,2,0,0,47,1,0,0,0,0,0,0,0,66,333,1,0,0,1,0,1215,0,0,0,0,0,0,13,
6,מתת,1184,159,104,0,104,47,3,5,0,0,0,1,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,35,0,0,0,0,0,0,0,
12,מתתיהו,3648,492,363,3,360,1,305,0,0,0,0,9,0,0,0,0,0,0,0,0,0,21,0,0,0,1,0,0,1,0,0,0,0,0,22,
4,נאות גולן,4551,423,289,1,288,22,0,1,0,0,0,17,0,0,0,0,0,0,0,0,18,59,1,0,0,1,0,168,0,0,0,0,0,0,1,
18,נאות הכיכר,1124,221,136,1,135,29,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,79,0,0,0,0,0,0,0,
3,נאות מרדכי,408,513,365,1,364,62,1,0,0,0,0,12,0,0,0,0,0,0,0,0,15,33,2,0,0,0,0,235,0,0,0,0,0,0,4,
18,נאות סמדר,1197,260,150,1,149,28,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,16,0,0,0,0,0,101,0,0,0,0,0,0,1,
5,נאעורה,524,1469,1045,6,1039,55,0,957,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,1,1,20,0,0,0,0,0,0,0,
18,נבטים,396,730,558,0,558,19,5,7,0,0,0,45,0,0,0,0,0,0,1,0,13,193,1,0,0,4,0,257,0,0,0,0,0,0,13,
17,נגבה,315,696,478,1,477,128,0,1,0,0,0,4,0,0,0,0,0,0,0,0,21,38,1,0,0,0,0,283,1,0,0,0,0,0,0,
2,נגוהות,3724,142,123,1,122,0,2,0,1,0,0,78,0,0,0,0,0,0,0,0,0,22,0,0,0,15,0,1,0,0,0,0,0,0,3,
17,נהורה,309,952,729,2,727,25,9,0,0,0,0,40,0,0,0,0,0,0,0,0,7,390,0,0,0,5,0,162,0,0,0,0,0,0,89,
5,נהלל,80,743,563,2,561,94,0,1,0,0,0,13,0,0,0,0,0,0,0,0,8,47,0,0,0,0,0,394,2,0,0,0,0,1,1,
6,נהריה,9100,50929,31941,192,31749,1097,195,200,30,3,0,1082,4,3,0,5,2,1,3,4,3951,15189,26,0,1,101,3,7817,8,4,13,3,1,5,1998,
4,נוב,4304,503,391,0,391,1,6,0,1,0,0,221,0,0,0,0,0,0,0,0,1,123,0,0,0,8,0,25,0,0,0,0,1,0,4,
17,נוגה,55,409,297,0,297,17,3,0,0,0,0,9,0,0,0,0,0,0,0,0,7,186,0,1,0,3,0,53,0,0,0,0,0,0,18,
2,נוה צוף,3573,756,579,1,578,1,14,0,1,0,0,337,0,0,0,0,0,0,0,0,1,191,0,0,0,11,0,7,0,0,0,0,0,0,15,
18,נווה,1366,321,276,4,272,0,140,0,0,0,0,88,0,0,0,0,0,0,0,0,0,30,0,0,0,2,0,1,0,0,0,0,0,0,11,
5,נווה אור,590,342,241,0,241,60,0,0,0,0,0,8,0,0,0,0,0,0,0,0,5,24,0,0,0,0,0,141,1,0,0,0,0,0,2,
3,נווה אטיב,4303,163,98,0,98,10,0,0,0,0,0,11,0,0,0,0,1,0,0,0,1,22,1,0,0,0,0,50,0,0,1,0,0,0,1,
2,נווה אילן,405,696,486,2,484,81,1,4,0,0,0,11,0,0,0,0,1,0,0,0,9,107,0,0,0,0,0,266,0,0,0,0,0,0,4,
5,נווה איתן,296,191,125,0,125,33,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,18,0,0,0,0,0,65,0,0,0,0,0,0,3,
2,נווה דניאל,3725,1539,1161,6,1155,3,25,0,2,0,0,701,0,0,0,0,0,0,0,0,4,350,1,0,0,27,1,30,0,0,0,0,0,2,9,
18,נווה זוהר,1057,55,21,0,21,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,1,1,5,0,0,0,0,0,0,0,
6,נווה זיו,1314,532,401,3,398,28,1,2,5,0,0,19,0,0,0,0,0,0,0,0,13,138,0,0,0,4,0,172,0,0,0,0,0,1,15,
9,נווה ים,312,210,158,0,158,16,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,60,0,0,0,2,0,70,0,0,0,0,0,0,2,
19,נווה ימין,686,1000,737,2,735,40,5,1,2,0,0,27,0,0,0,0,0,0,0,0,17,382,0,0,0,3,0,206,0,0,0,0,0,1,51,
19,נווה ירק,858,848,671,1,670,55,1,2,1,0,0,26,0,0,0,0,0,0,0,0,21,93,0,0,0,1,0,465,0,0,0,0,0,0,5,
17,נווה מבטח,827,454,358,0,358,51,3,1,0,0,0,12,0,0,0,0,0,0,0,0,5,64,0,0,0,0,0,218,0,0,0,0,0,0,4,
2,נווה מיכאל,1071,467,381,2,379,8,15,2,0,0,0,36,0,0,0,0,0,0,0,0,2,222,0,1,0,1,0,37,0,0,0,0,0,0,55,
2,נווה שלום,1259,225,171,0,171,46,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,
17,נועם,15,313,235,1,234,1,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,175,0,0,0,2,0,7,0,0,0,0,0,0,42,
12,נוף איילון,1333,1683,1380,1,1379,11,73,1,0,0,0,943,0,0,0,0,0,0,0,0,2,229,1,1,0,28,0,26,0,0,0,0,0,0,64,
5,נוף הגליל,1061,39579,22433,280,22153,532,550,5473,28,1,0,344,7,3,11,2,2,2,5,13,4455,7448,8,4,2,87,7,2614,6,4,24,3,7,19,492,
19,נופים,3790,529,398,3,395,2,2,0,2,0,0,86,0,0,0,0,0,0,0,0,12,247,1,0,0,7,0,26,0,0,0,0,0,0,10,
8,נופית,1284,2028,1540,1,1539,163,5,5,1,0,0,35,0,0,0,0,0,0,0,1,45,253,1,0,0,3,0,1019,0,0,0,1,0,0,7,
11,נופך,257,389,325,0,325,19,1,3,0,0,0,11,0,0,0,0,0,0,3,0,5,159,0,0,0,1,0,100,0,0,0,0,0,0,23,
2,נוקדים,3726,1191,886,1,885,10,20,1,0,0,0,332,0,0,0,0,0,0,0,0,66,378,0,0,0,18,1,24,0,0,0,0,0,5,30,
10,נורדיה,447,1550,1183,8,1175,99,5,1,0,0,0,39,0,1,0,0,0,0,0,2,27,255,1,0,0,3,0,727,1,0,0,0,0,0,14,
5,נורית,833,111,93,0,93,7,2,1,0,0,0,6,0,1,0,0,0,0,0,0,1,31,0,0,0,1,0,41,0,0,0,0,0,0,2,
2,נחושה,59,791,619,1,618,8,11,0,1,0,0,312,0,0,0,0,1,0,0,0,1,198,0,0,0,8,0,51,1,0,0,0,0,0,26,
17,נחל עוז,844,352,251,1,250,73,0,1,0,0,0,7,0,0,0,0,0,0,0,0,1,22,0,0,0,1,0,144,0,0,0,0,0,0,1,
17,נחלה,2045,474,389,4,385,13,9,2,0,0,0,30,0,0,0,0,0,0,0,0,4,181,0,0,0,1,0,78,0,0,0,0,0,0,67,
2,נחליאל,3767,332,252,0,252,2,63,2,0,0,0,62,0,0,0,0,0,0,0,0,0,49,0,0,0,16,0,0,0,0,0,0,0,0,58,
11,נחלים,449,904,764,1,763,7,16,1,1,0,0,442,0,0,0,0,0,0,1,0,5,201,0,0,0,7,0,68,1,0,0,0,0,0,13,
2,נחם,809,418,333,1,332,8,10,1,0,0,0,32,0,0,0,0,0,0,0,0,4,206,0,1,0,4,0,23,0,0,0,0,1,0,42,
6,נחף,522,8471,6028,21,6007,43,10,5856,0,0,0,6,0,0,6,1,1,1,0,0,0,15,1,2,0,1,0,19,2,0,1,2,3,6,31,
9,נחשולים,433,529,399,4,395,82,0,2,1,0,0,3,0,0,0,0,0,0,0,0,4,21,2,0,0,1,0,279,0,0,0,0,0,0,0,
2,נחשון,777,467,347,3,344,145,0,11,1,0,0,2,0,0,0,0,0,0,0,0,4,14,1,0,0,0,0,165,0,0,0,0,0,0,1,
11,נחשונים,705,352,246,1,245,89,0,0,2,0,0,1,0,0,0,0,0,0,0,0,5,16,1,0,0,0,0,129,1,0,0,0,0,0,1,
6,נטועה,1147,243,185,0,185,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,5,96,0,0,0,0,0,35,0,0,0,0,0,0,35,
4,נטור,4014,250,188,2,186,13,0,2,0,0,0,61,0,0,0,0,0,0,0,0,1,49,0,0,0,4,0,53,1,0,0,0,0,0,2,
17,נטע,1369,245,218,2,216,0,9,0,0,0,0,180,0,0,0,0,0,0,0,0,0,17,0,0,0,1,0,4,0,0,0,0,0,0,5,
13,נטעים,174,561,428,1,427,65,5,5,0,0,0,13,0,0,0,0,0,0,0,0,9,73,0,0,0,0,0,254,0,0,0,0,0,0,3,
2,נטף,1254,345,246,0,246,111,0,15,0,0,0,4,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,113,0,0,0,0,0,0,0,
5,ניין,523,1345,881,4,877,210,0,632,0,0,0,0,0,0,1,0,0,0,0,0,1,5,0,0,0,0,0,24,0,1,1,0,1,1,0,
12,נילי,3655,1130,837,3,834,42,3,1,2,0,0,87,0,0,0,0,0,0,0,0,59,350,1,0,0,3,0,279,0,0,0,0,0,0,7,
17,ניצן,351,1411,1130,1,1129,13,23,1,1,0,0,453,0,0,0,0,0,0,0,1,2,510,0,0,0,22,0,33,0,0,0,0,0,0,70,
17,ניצן ב,1419,583,420,3,417,4,7,0,1,0,0,75,0,0,0,0,0,0,0,0,0,259,1,5,0,6,0,22,0,0,0,0,0,0,37,
18,ניצנה קהילת חינוך,1195,204,66,1,65,6,0,5,0,0,0,11,0,0,0,0,0,0,0,0,3,14,0,0,0,0,0,25,0,0,0,0,0,0,1,
18,ניצני סיני,1280,205,129,0,129,22,0,0,0,0,0,10,0,0,0,0,0,0,0,0,11,26,0,0,0,0,0,60,0,0,0,0,0,0,0,
10,ניצני עוז,851,743,572,1,571,66,1,3,0,0,0,21,0,0,0,0,0,0,0,0,13,212,0,0,0,1,0,240,0,0,0,1,0,1,12,
17,ניצנים,359,343,254,2,252,78,2,0,0,0,0,2,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,160,0,0,0,0,0,0,0,
19,ניר אליהו,808,417,302,1,301,94,0,1,1,0,0,2,0,0,0,0,0,0,0,0,7,20,1,0,0,0,0,174,1,0,0,0,0,0,0,
17,ניר בנים,553,605,443,0,443,73,4,1,2,0,0,5,0,0,0,0,0,0,0,0,5,45,0,0,0,0,0,308,0,0,0,0,0,0,0,
13,ניר גלים,720,643,547,0,547,9,10,1,0,0,0,280,0,0,0,0,0,0,0,0,2,170,0,0,0,4,0,36,0,0,0,0,0,0,35,
5,ניר דוד תל עמל,256,619,471,1,470,170,1,2,0,0,0,6,0,0,0,0,0,0,1,0,8,19,1,0,0,1,0,261,0,0,0,0,0,0,0,
17,ניר חן,11,404,271,0,271,29,0,1,1,0,0,15,0,0,0,0,0,0,0,0,18,84,0,0,0,1,0,114,1,0,0,0,0,0,7,
5,ניר יפה,165,423,326,1,325,18,0,0,0,0,0,8,0,0,0,0,0,0,0,1,3,150,0,0,0,1,0,124,0,0,0,0,0,0,20,
18,ניר יצחק,402,563,361,1,360,185,1,9,0,0,0,2,0,0,0,0,0,0,0,0,12,4,0,0,0,0,0,145,0,0,0,0,0,0,2,
17,ניר ישראל,699,592,459,0,459,41,4,1,1,0,0,17,0,0,0,0,0,0,0,0,12,120,1,0,0,0,0,257,0,0,0,0,0,0,5,
18,ניר משה,2047,417,292,2,290,49,2,0,1,0,0,13,0,0,0,0,0,0,0,0,6,84,0,0,0,0,0,126,0,0,0,0,0,0,9,
18,ניר עוז,69,329,244,2,242,100,0,3,1,0,0,4,0,0,0,0,0,0,0,0,6,14,0,0,0,0,0,113,0,0,0,0,0,0,1,
17,ניר עם,348,402,260,0,260,69,1,0,0,0,0,10,0,0,0,0,0,0,0,0,8,36,0,0,0,1,0,134,0,0,0,0,0,0,1,
9,ניר עציון,769,411,320,0,320,10,7,1,0,0,0,162,0,0,0,0,0,0,1,0,3,71,0,0,0,4,0,53,1,0,0,0,0,0,7,
18,ניר עקיבא,2048,494,383,0,383,26,27,0,0,0,0,62,0,1,0,0,0,0,0,0,5,108,0,0,0,3,0,108,0,0,0,0,0,0,43,
12,ניר צבי,331,900,673,1,672,93,5,6,0,0,0,12,0,0,0,0,0,0,0,0,18,88,1,0,0,2,0,445,0,0,0,0,0,0,2,
18,נירים,602,379,262,0,262,106,0,5,0,0,0,1,0,0,0,0,0,0,0,0,9,21,1,0,0,1,0,115,1,0,0,0,0,0,2,
19,נירית,1236,836,645,1,644,104,1,2,1,0,0,14,0,0,0,0,0,0,0,0,8,59,0,1,0,0,0,451,1,0,0,0,0,0,2,
2,נס הרים,825,786,597,1,596,46,7,4,0,0,0,33,0,0,0,0,0,0,0,0,9,266,0,0,0,1,0,206,0,0,0,0,0,0,24,
6,נס עמים,1143,229,187,0,187,23,0,8,0,0,0,5,0,0,0,0,0,0,0,0,4,38,0,0,0,0,0,109,0,0,0,0,0,0,0,
13,נס ציונה,7200,33856,25604,104,25500,2051,159,66,18,0,0,730,0,1,0,3,0,1,2,3,890,7666,11,6,0,68,1,12945,4,0,3,3,3,0,866,
10,נעורים,186,174,73,0,73,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,10,16,0,0,0,0,0,39,0,0,0,0,0,0,1,
12,נעלה,3787,1214,930,3,927,33,8,1,1,0,0,86,0,0,0,0,0,0,0,0,61,442,4,0,0,6,0,273,0,0,0,0,0,1,11,
2,נעמה,3713,145,88,0,88,2,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,32,0,0,0,0,0,40,0,0,0,0,0,0,2,
12,נען,158,1309,999,2,997,322,0,5,2,0,0,24,0,0,0,0,0,0,0,0,15,43,1,0,0,1,0,583,0,0,0,0,0,0,1,
18,נצאצרה שבט,1041,320,177,0,177,2,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
